Date,Open,High,Low,Close,Volume
15/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83424,#N/A
16/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83313,#N/A
19/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83285,#N/A
20/04/2004 23:58:00,#N/A,#N/A,#N/A,0.84402,#N/A
21/04/2004 23:58:00,#N/A,#N/A,#N/A,0.84674,#N/A
22/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83857,#N/A
23/04/2004 23:58:00,#N/A,#N/A,#N/A,0.84388,#N/A
26/04/2004 23:58:00,#N/A,#N/A,#N/A,0.84303,#N/A
27/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83829,#N/A
28/04/2004 23:58:00,#N/A,#N/A,#N/A,0.84438,#N/A
29/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83612,#N/A
30/04/2004 23:58:00,#N/A,#N/A,#N/A,0.83452,#N/A
03/05/2004 23:58:00,#N/A,#N/A,#N/A,0.8378,#N/A
04/05/2004 23:58:00,#N/A,#N/A,#N/A,0.8261,#N/A
05/05/2004 23:58:00,#N/A,#N/A,#N/A,0.82244,#N/A
06/05/2004 23:58:00,#N/A,#N/A,#N/A,0.82802,#N/A
07/05/2004 23:58:00,#N/A,#N/A,#N/A,0.84175,#N/A
10/05/2004 23:58:00,#N/A,#N/A,#N/A,0.84417,#N/A
11/05/2004 23:58:00,#N/A,#N/A,#N/A,0.84161,#N/A
12/05/2004 23:58:00,#N/A,#N/A,#N/A,0.83998,#N/A
13/05/2004 23:58:00,#N/A,#N/A,#N/A,0.84717,#N/A
14/05/2004 23:58:00,#N/A,#N/A,#N/A,0.84161,#N/A
17/05/2004 23:58:00,#N/A,#N/A,#N/A,0.8316,#N/A
18/05/2004 23:58:00,#N/A,#N/A,#N/A,0.83717,#N/A
19/05/2004 23:58:00,#N/A,#N/A,#N/A,0.83306,#N/A
20/05/2004 23:58:00,#N/A,#N/A,#N/A,0.83633,#N/A
21/05/2004 23:58:00,#N/A,#N/A,#N/A,0.83139,#N/A
24/05/2004 23:58:00,#N/A,#N/A,#N/A,0.8334,#N/A
25/05/2004 23:58:00,#N/A,#N/A,#N/A,0.82638,#N/A
26/05/2004 23:58:00,#N/A,#N/A,#N/A,0.8257,#N/A
27/05/2004 23:58:00,#N/A,#N/A,#N/A,0.8146,#N/A
28/05/2004 23:58:00,#N/A,#N/A,#N/A,0.81846,#N/A
31/05/2004 23:58:00,#N/A,#N/A,#N/A,0.81974,#N/A
01/06/2004 23:58:00,#N/A,#N/A,#N/A,0.81666,#N/A
02/06/2004 23:58:00,#N/A,#N/A,#N/A,0.8184,#N/A
03/06/2004 23:58:00,#N/A,#N/A,#N/A,0.81826,#N/A
04/06/2004 23:58:00,#N/A,#N/A,#N/A,0.81466,#N/A
07/06/2004 23:58:00,#N/A,#N/A,#N/A,0.81182,#N/A
08/06/2004 23:58:00,#N/A,#N/A,#N/A,0.81559,#N/A
09/06/2004 23:58:00,#N/A,#N/A,#N/A,0.83036,#N/A
10/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82583,#N/A
11/06/2004 23:58:00,#N/A,#N/A,#N/A,0.83229,#N/A
14/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82905,#N/A
15/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82196,#N/A
16/06/2004 23:58:00,#N/A,#N/A,#N/A,0.83285,#N/A
17/06/2004 23:58:00,#N/A,#N/A,#N/A,0.83098,#N/A
18/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82338,#N/A
21/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82467,#N/A
22/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82495,#N/A
23/06/2004 23:58:00,#N/A,#N/A,#N/A,0.8274,#N/A
24/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82142,#N/A
25/06/2004 23:58:00,#N/A,#N/A,#N/A,0.81947,#N/A
28/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82055,#N/A
29/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82658,#N/A
30/06/2004 23:58:00,#N/A,#N/A,#N/A,0.82075,#N/A
01/07/2004 23:58:00,#N/A,#N/A,#N/A,0.82223,#N/A
02/07/2004 23:58:00,#N/A,#N/A,#N/A,0.81228,#N/A
05/07/2004 23:58:00,#N/A,#N/A,#N/A,0.81301,#N/A
06/07/2004 23:58:00,#N/A,#N/A,#N/A,0.814,#N/A
07/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80834,#N/A
08/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80678,#N/A
09/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80522,#N/A
12/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80593,#N/A
13/07/2004 23:58:00,#N/A,#N/A,#N/A,0.81083,#N/A
14/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80743,#N/A
15/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80932,#N/A
16/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80283,#N/A
19/07/2004 23:58:00,#N/A,#N/A,#N/A,0.80386,#N/A
20/07/2004 23:58:00,#N/A,#N/A,#N/A,0.81077,#N/A
21/07/2004 23:58:00,#N/A,#N/A,#N/A,0.81546,#N/A
22/07/2004 23:58:00,#N/A,#N/A,#N/A,0.81593,#N/A
23/07/2004 23:58:00,#N/A,#N/A,#N/A,0.82672,#N/A
26/07/2004 23:58:00,#N/A,#N/A,#N/A,0.82379,#N/A
27/07/2004 23:58:00,#N/A,#N/A,#N/A,0.82891,#N/A
28/07/2004 23:58:00,#N/A,#N/A,#N/A,0.83029,#N/A
29/07/2004 23:58:00,#N/A,#N/A,#N/A,0.8307,#N/A
30/07/2004 23:58:00,#N/A,#N/A,#N/A,0.83222,#N/A
02/08/2004 23:58:00,#N/A,#N/A,#N/A,0.83181,#N/A
03/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82967,#N/A
04/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82919,#N/A
05/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82974,#N/A
06/08/2004 23:58:00,#N/A,#N/A,#N/A,0.81248,#N/A
09/08/2004 23:58:00,#N/A,#N/A,#N/A,0.8148,#N/A
10/08/2004 23:58:00,#N/A,#N/A,#N/A,0.81726,#N/A
11/08/2004 23:58:00,#N/A,#N/A,#N/A,0.8182,#N/A
12/08/2004 23:58:00,#N/A,#N/A,#N/A,0.81706,#N/A
13/08/2004 23:58:00,#N/A,#N/A,#N/A,0.80802,#N/A
16/08/2004 23:58:00,#N/A,#N/A,#N/A,0.80913,#N/A
17/08/2004 23:58:00,#N/A,#N/A,#N/A,0.81004,#N/A
18/08/2004 23:58:00,#N/A,#N/A,#N/A,0.81037,#N/A
19/08/2004 23:58:00,#N/A,#N/A,#N/A,0.80828,#N/A
20/08/2004 23:58:00,#N/A,#N/A,#N/A,0.81156,#N/A
23/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82291,#N/A
24/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82768,#N/A
25/08/2004 23:58:00,#N/A,#N/A,#N/A,0.8274,#N/A
26/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82651,#N/A
27/08/2004 23:58:00,#N/A,#N/A,#N/A,0.83195,#N/A
30/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82994,#N/A
31/08/2004 23:58:00,#N/A,#N/A,#N/A,0.82115,#N/A
01/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82034,#N/A
02/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82149,#N/A
03/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82953,#N/A
06/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82878,#N/A
07/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82651,#N/A
08/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82041,#N/A
09/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81686,#N/A
10/09/2004 23:58:00,#N/A,#N/A,#N/A,0.8148,#N/A
13/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81539,#N/A
14/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81566,#N/A
15/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82257,#N/A
16/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82034,#N/A
17/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82088,#N/A
20/09/2004 23:58:00,#N/A,#N/A,#N/A,0.82142,#N/A
21/09/2004 23:58:00,#N/A,#N/A,#N/A,0.8111,#N/A
22/09/2004 23:58:00,#N/A,#N/A,#N/A,0.8152,#N/A
23/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81486,#N/A
24/09/2004 23:58:00,#N/A,#N/A,#N/A,0.8146,#N/A
27/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81248,#N/A
28/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81162,#N/A
29/09/2004 23:58:00,#N/A,#N/A,#N/A,0.81057,#N/A
30/09/2004 23:58:00,#N/A,#N/A,#N/A,0.80425,#N/A
01/10/2004 23:58:00,#N/A,#N/A,#N/A,0.80548,#N/A
04/10/2004 23:58:00,#N/A,#N/A,#N/A,0.81367,#N/A
05/10/2004 23:58:00,#N/A,#N/A,#N/A,0.81195,#N/A
06/10/2004 23:58:00,#N/A,#N/A,#N/A,0.81427,#N/A
07/10/2004 23:58:00,#N/A,#N/A,#N/A,0.81307,#N/A
08/10/2004 23:58:00,#N/A,#N/A,#N/A,0.8058,#N/A
11/10/2004 23:58:00,#N/A,#N/A,#N/A,0.80749,#N/A
12/10/2004 23:58:00,#N/A,#N/A,#N/A,0.81162,#N/A
13/10/2004 23:58:00,#N/A,#N/A,#N/A,0.80978,#N/A
14/10/2004 23:58:00,#N/A,#N/A,#N/A,0.80717,#N/A
15/10/2004 23:58:00,#N/A,#N/A,#N/A,0.80135,#N/A
18/10/2004 23:58:00,#N/A,#N/A,#N/A,0.8007,#N/A
19/10/2004 23:58:00,#N/A,#N/A,#N/A,0.79879,#N/A
20/10/2004 23:58:00,#N/A,#N/A,#N/A,0.79498,#N/A
21/10/2004 23:58:00,#N/A,#N/A,#N/A,0.79239,#N/A
22/10/2004 23:58:00,#N/A,#N/A,#N/A,0.78796,#N/A
25/10/2004 23:58:00,#N/A,#N/A,#N/A,0.78058,#N/A
26/10/2004 23:58:00,#N/A,#N/A,#N/A,0.78339,#N/A
27/10/2004 23:58:00,#N/A,#N/A,#N/A,0.78703,#N/A
29/10/2004 23:58:00,#N/A,#N/A,#N/A,0.78174,#N/A
01/11/2004 23:58:00,#N/A,#N/A,#N/A,0.78456,#N/A
02/11/2004 23:58:00,#N/A,#N/A,#N/A,0.78616,#N/A
03/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77973,#N/A
04/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77682,#N/A
05/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77119,#N/A
08/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77471,#N/A
09/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77525,#N/A
10/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77604,#N/A
11/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77459,#N/A
12/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77101,#N/A
15/11/2004 23:58:00,#N/A,#N/A,#N/A,0.7728,#N/A
16/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77149,#N/A
17/11/2004 23:58:00,#N/A,#N/A,#N/A,0.76699,#N/A
18/11/2004 23:58:00,#N/A,#N/A,#N/A,0.77226,#N/A
19/11/2004 23:58:00,#N/A,#N/A,#N/A,0.76693,#N/A
22/11/2004 23:58:00,#N/A,#N/A,#N/A,0.76687,#N/A
23/11/2004 23:58:00,#N/A,#N/A,#N/A,0.76353,#N/A
24/11/2004 23:58:00,#N/A,#N/A,#N/A,0.75884,#N/A
25/11/2004 23:58:00,#N/A,#N/A,#N/A,0.75426,#N/A
26/11/2004 23:58:00,#N/A,#N/A,#N/A,0.75216,#N/A
29/11/2004 23:58:00,#N/A,#N/A,#N/A,0.75386,#N/A
30/11/2004 23:58:00,#N/A,#N/A,#N/A,0.75199,#N/A
01/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74929,#N/A
02/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75409,#N/A
03/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74261,#N/A
06/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74649,#N/A
07/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74455,#N/A
08/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74934,#N/A
09/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75165,#N/A
10/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75666,#N/A
13/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75075,#N/A
14/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75137,#N/A
15/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74605,#N/A
16/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75466,#N/A
17/12/2004 23:58:00,#N/A,#N/A,#N/A,0.75115,#N/A
20/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74671,#N/A
21/12/2004 23:58:00,#N/A,#N/A,#N/A,0.748,#N/A
22/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74677,#N/A
23/12/2004 23:58:00,#N/A,#N/A,#N/A,0.74008,#N/A
24/12/2004 23:58:00,#N/A,#N/A,#N/A,0.73866,#N/A
27/12/2004 23:58:00,#N/A,#N/A,#N/A,0.734,#N/A
28/12/2004 23:58:00,#N/A,#N/A,#N/A,0.73562,#N/A
29/12/2004 23:58:00,#N/A,#N/A,#N/A,0.73492,#N/A
30/12/2004 23:58:00,#N/A,#N/A,#N/A,0.73378,#N/A
31/12/2004 23:58:00,#N/A,#N/A,#N/A,0.73719,#N/A
03/01/2005 23:58:00,#N/A,#N/A,#N/A,0.74239,#N/A
04/01/2005 23:58:00,#N/A,#N/A,#N/A,0.7529,#N/A
05/01/2005 23:58:00,#N/A,#N/A,#N/A,0.75301,#N/A
06/01/2005 23:58:00,#N/A,#N/A,#N/A,0.75855,#N/A
07/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76564,#N/A
10/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76278,#N/A
11/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76237,#N/A
12/01/2005 23:58:00,#N/A,#N/A,#N/A,0.75438,#N/A
13/01/2005 23:58:00,#N/A,#N/A,#N/A,0.75694,#N/A
14/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76342,#N/A
17/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76622,#N/A
18/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76817,#N/A
19/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76905,#N/A
20/01/2005 23:58:00,#N/A,#N/A,#N/A,0.77143,#N/A
21/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76929,#N/A
24/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76693,#N/A
25/01/2005 23:58:00,#N/A,#N/A,#N/A,0.77095,#N/A
26/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76464,#N/A
27/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76681,#N/A
28/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76658,#N/A
31/01/2005 23:58:00,#N/A,#N/A,#N/A,0.76617,#N/A
01/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76693,#N/A
02/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76734,#N/A
03/02/2005 23:58:00,#N/A,#N/A,#N/A,0.77089,#N/A
04/02/2005 23:58:00,#N/A,#N/A,#N/A,0.77773,#N/A
07/02/2005 23:58:00,#N/A,#N/A,#N/A,0.78345,#N/A
08/02/2005 23:58:00,#N/A,#N/A,#N/A,0.78309,#N/A
09/02/2005 23:58:00,#N/A,#N/A,#N/A,0.78046,#N/A
10/02/2005 23:58:00,#N/A,#N/A,#N/A,0.77664,#N/A
11/02/2005 23:58:00,#N/A,#N/A,#N/A,0.77779,#N/A
14/02/2005 23:58:00,#N/A,#N/A,#N/A,0.77083,#N/A
15/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76823,#N/A
16/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76787,#N/A
17/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76482,#N/A
18/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76517,#N/A
21/02/2005 23:58:00,#N/A,#N/A,#N/A,0.76546,#N/A
22/02/2005 23:58:00,#N/A,#N/A,#N/A,0.75409,#N/A
23/02/2005 23:58:00,#N/A,#N/A,#N/A,0.7574,#N/A
24/02/2005 23:58:00,#N/A,#N/A,#N/A,0.75855,#N/A
25/02/2005 23:58:00,#N/A,#N/A,#N/A,0.75494,#N/A
28/02/2005 23:58:00,#N/A,#N/A,#N/A,0.7566,#N/A
01/03/2005 23:58:00,#N/A,#N/A,#N/A,0.75919,#N/A
02/03/2005 23:58:00,#N/A,#N/A,#N/A,0.76127,#N/A
03/03/2005 23:58:00,#N/A,#N/A,#N/A,0.76301,#N/A
04/03/2005 23:58:00,#N/A,#N/A,#N/A,0.75489,#N/A
07/03/2005 23:58:00,#N/A,#N/A,#N/A,0.75632,#N/A
08/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74895,#N/A
09/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74755,#N/A
10/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74416,#N/A
11/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74223,#N/A
14/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74822,#N/A
15/03/2005 23:58:00,#N/A,#N/A,#N/A,0.75131,#N/A
16/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74566,#N/A
17/03/2005 23:58:00,#N/A,#N/A,#N/A,0.74744,#N/A
18/03/2005 23:58:00,#N/A,#N/A,#N/A,0.75064,#N/A
21/03/2005 23:58:00,#N/A,#N/A,#N/A,0.75982,#N/A
22/03/2005 23:58:00,#N/A,#N/A,#N/A,0.7647,#N/A
23/03/2005 23:58:00,#N/A,#N/A,#N/A,0.76965,#N/A
24/03/2005 23:58:00,#N/A,#N/A,#N/A,0.77328,#N/A
25/03/2005 23:58:00,#N/A,#N/A,#N/A,0.77184,#N/A
28/03/2005 23:58:00,#N/A,#N/A,#N/A,0.77549,#N/A
29/03/2005 23:58:00,#N/A,#N/A,#N/A,0.77292,#N/A
30/03/2005 23:58:00,#N/A,#N/A,#N/A,0.77429,#N/A
31/03/2005 23:58:00,#N/A,#N/A,#N/A,0.77119,#N/A
01/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77465,#N/A
04/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77821,#N/A
05/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77773,#N/A
06/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77718,#N/A
07/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77821,#N/A
08/04/2005 23:58:00,#N/A,#N/A,#N/A,0.7731,#N/A
11/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77095,#N/A
12/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77429,#N/A
13/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77447,#N/A
14/04/2005 23:58:00,#N/A,#N/A,#N/A,0.78156,#N/A
15/04/2005 23:58:00,#N/A,#N/A,#N/A,0.777,#N/A
18/04/2005 23:58:00,#N/A,#N/A,#N/A,0.76817,#N/A
19/04/2005 23:58:00,#N/A,#N/A,#N/A,0.7654,#N/A
20/04/2005 23:58:00,#N/A,#N/A,#N/A,0.76412,#N/A
21/04/2005 23:58:00,#N/A,#N/A,#N/A,0.76646,#N/A
22/04/2005 23:58:00,#N/A,#N/A,#N/A,0.76558,#N/A
25/04/2005 23:58:00,#N/A,#N/A,#N/A,0.76959,#N/A
26/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77012,#N/A
27/04/2005 23:58:00,#N/A,#N/A,#N/A,0.77393,#N/A
